ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
YxkyJcNWa4	Tinea Versicolor	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	T047	Disease or Syndrome	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	1.0
4bbVL4ix3p	Tinea in emergency medicine	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	T047	Disease or Syndrome	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	1.0
UhryMRinW9	Toxic Epidermal Necrolysis (ten)	Necrolysis	DISEASE	C0151626	epidermal necrolysis		T047	Disease or Syndrome	EPIDERMAL NECROLYSIS, necrolysis epidermal, NECROLYSIS EPIDERMAL	0.759
CHS4TviCPJ	Toxic shock syndrome	Toxic shock syndrome	DISEASE	C0600327	Toxic Shock Syndrome	A rare acute life-threatening systemic bacterial noncontagious illness caused by any of several related staphylococcal exotoxins. It is characterized by high fever, hypotension, rash, multi-organ dysfunction, and cutaneous desquamation during the early convalescent period. The toxins affect the host immune system, causing an exuberant and pathological host inflammatory response. Laboratory findings include leukocytosis, elevated prothrombin time, hypoalbuminemia, hypocalcemia, and pyuria.	T047	Disease or Syndrome	TOXIC SHOCK SYNDROME, Shock Syndrome, Toxic, TOXIC-SHOCK SYNDROME, Toxic shock syndrome (disorder), Bacterial TSS, toxic shock syndrome (TSS), Toxic Shock, TSS, Gram-positive septic shock, toxic-shock syndrome, Toxic Shock Syndromes, Bacterial toxic-shock syndrome, toxic shock syndrome, Toxic Shock Syndrome, Toxic shock syndrome, tss, Gramme-positive septic shock, TSS - Toxic shock syndrome, SYNDROME TOXIC SHOCK, Shock, Toxic, toxic shock	1.0
sUnDsJFTj3	Toxocariasis	Toxocariasis	DISEASE	C0040553	Toxocariasis	Infection by round worms of the genus TOXOCARA, usually found in wild and domesticated cats and dogs and foxes, except for the larvae, which may produce visceral and ocular larva migrans in man.	T047	Disease or Syndrome	Infection caused by Toxocara (disorder), toxocarosis, toxocariasis, TOXOCARIASIS, Infection due to Toxocara, Toxocarosis, Infection caused by Toxocara, Toxocara infection, Toxocariasis, Toxocariases	1.0
fBh447Wnmq	Toxoplasmosis	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	T047	Disease or Syndrome	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	1.0
R8EyXAWUzj	Toxoplasmosis Organism-Specific therapy	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	T047	Disease or Syndrome	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	1.0
kdJKB8uuqz	Trachoma	Trachoma	DISEASE	C0040592	Trachoma	A chronic infection of the CONJUNCTIVA and CORNEA caused by CHLAMYDIA TRACHOMATIS.	T047	Disease or Syndrome	Trachoma, TRACHOMA, Trachoma, unspecified, Trachoma NOS, Ophthalmia, Egyptian, trachoma, Trachoma, NOS, Egyptian Ophthalmia, Trachomas, Trachoma (disorder)	1.0
M7EwFHi4wE	Transient neonatal Pustular Melanosis	Pustular Melanosis	DISEASE	C0333369	Pustular		T169	Functional Concept	pustular, Pustular, Pustular (qualifier value)	0.745
7nnde4Nt2z	Travel medicine and vaccination									
hkqzRsSJgh	Treatment recommendations for Hiv-Infected patients with Co-Infections									
Zeo2SH2eFh	Trematode infection									
33pzjc6YGo	Trench fever	Trench fever	DISEASE	C0040830	Trench Fever	An intermittent fever characterized by intervals of chills, fever, and splenomegaly each of which may last as long as 40 hours. It is caused by BARTONELLA QUINTANA and transmitted by the human louse.	T047	Disease or Syndrome	Wolhynian fever, Febris quintata, FEVER, QUINTAN, FEVER, FIVE-DAY, FEVER, SHIN BONE, Bartonellosis due to Bartonella quintana infection, Fever, Trench, Infection, Bartonella quintana, Fever due to Rochalimaea quintana, Bartonella quintana Infection, Trench fever (disorder), Bartonella quintana Infections, Fever due to Bartonella quintana, HIS-WERNER DISEASE, TRENCH FEVER, Five day fever, Trench fever, FEVER, VOLHYNIAN, FEVER, MEUSE, Quintan fever	1.0
oZkrmWTZme	Treponematosis (Endemic Syphilis, yaws, and Pinta)	Treponematosis	DISEASE	C3825577	Treponematoses		T047	Disease or Syndrome		0.829
QJVRDyP7nn	Trichinosis (Trichinellosis)									
PYZ8KgYLFC	Trichomoniasis	Trichomoniasis	DISEASE	C0040921	Trichomonas Infections	Infections in birds and mammals produced by various species of Trichomonas.	T047	Disease or Syndrome	Trichomonosis, Trichomonas Infection, trichomonosis, Infections, Trichomonas, Infection by Trichomonas, Trichomoniases, Infection, Trichomonas, Disease due to Trichomonadidae, DISEASES DUE TO TRICHOMONADIDAE, Trichomonas infection, Trichomoniasis, unspecified, Disease caused by Trichomonadidae (disorder), Infection caused by Trichomonas, trichomoniasis, Infection by Trichomonas, NOS, Trich, Infection caused by Trichomonas (disorder), trichomonas, TRICHOMONAL INFECTION, Disease caused by Trichomonadidae, Trichomoniasis, trichomona, Trichomonas Infections, trichomonas infection, TRICHOMONIASIS	1.0
uvVaQzp7AG	Trichomycosis Axillaris	Trichomycosis	DISEASE	C0040930	Trichomycosis axillaris		T047	Disease or Syndrome	Trichomycosis nodosa, Trichomycosis axillaris (disorder), Trichonocardiasis axillaris, Trichomycosis axillaris, Axillary trichomycosis due to Corynebacterium tenuis	0.799
MVLPnZY4CJ	Trichomycosis Pubis	Trichomycosis Pubis	DISEASE	C1960457	Trichomycosis pubis		T047	Disease or Syndrome	Trichomycosis pubis (disorder)	1.0
LFtJVkBpLK	Trichosporon infections	Trichosporon infections	DISEASE	C0343939	Trichosporonosis	Fungal infections caused by TRICHOSPORON that may become systemic especially in an IMMUNOCOMPROMISED HOST. Clinical manifestations range from superficial cutaneous infections to systemic lesions in multiple organs.	T047	Disease or Syndrome	Trichosporon Infection, Trichosporonosis (disorder), Trichosporonosis, Infection, Trichosporon, Trichosporon Infections, Trichosporonoses	1.0
tGi6GHMfqM	Trigonitis	Trigonitis	DISEASE	C1261278	Trigonitis	Inflammation of the trigone of the urinary bladder.	T047	Disease or Syndrome	TRIGONITIS, Trigonitis (disorder), trigonitis, Trigonitis, Trigonitis, NOS	1.0
YCnXtWJXrC	Tropical Myeloneuropathies									
eYqjrQLkQg	Tuberculosis (TB)	Tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
eYqjrQLkQg	Tuberculosis (TB)	TB	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
tmW8VPBvym	Tuberculosis Organism-Specific therapy	Tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
8sHPupcNta	Tuberculous Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
Q56uB4Hgei	Tularemia	Tularemia	DISEASE	C0041351	Tularemia	A plague-like disease of rodents, transmissible to man. It is caused by FRANCISELLA TULARENSIS and is characterized by fever, chills, headache, backache, and weakness.	T047	Disease or Syndrome	Francis' disease, Infection, Francisella tularensis, Infection by Francisella tularensis, OHARA DISEASE, Tularaemia, NOS, Deerfly fever, FRANCIS DISEASE, Rabbit fever, rabbit fever, Francisella tularensis Infections, Tularemia, O'Hara's disease, deerfly fever, Yatobyo, fever rabbits, Deer fly fever, tularaemia, Ohara's disease, Unspecified tularemia, tularemia, FEVER, RABBIT, TULAREMIA, tularemias, Francisella tularensis Infection, fever rabbit, Pahvant Valley plague, Pahvant Valley fever, Tularaemia, FEVER, DEER FLY, Tularemias, Tularemia, NOS, Tularemia (disorder)	1.0
UVdXKrDcHC	Tungiasis	Tungiasis	DISEASE	C0277356	Tunga penetrans infestation	An infestation with the flea TUNGA PENETRANS causing inflammation, pruritus, and pain, in both humans and other mammals. There is a high incidence of secondary infections such as BACTEREMIA and TETANUS.	T047	Disease or Syndrome	Tunga penetrans infestation (disorder), Tungiasis, tungiasis, Jiggers infestation, jiggers, Chigoe disease, Tunga penetrans infestation, Sarcopsyllosis, Infestation by Tunga penetrans, Niguiasis, Jigger disease, Tunga penetrans infection, Infestation by chigoe, Sand flea infestation, Infestation by sand flea, Chigoe infestation, Tungiasis (sandflea) infestation	1.0
8xStB8y4pj	Typhoid fever									
z2S6pPVKX3	Typhus									
6FiAx2aFyx	Upper respiratory tract infection	Upper respiratory tract infection	DISEASE	C0041912	Upper Respiratory Infections	An infectious process affecting the upper respiratory tract (nose, paranasal sinuses, pharynx, larynx, or trachea). Symptoms include congestion, sneezing, coughing, fever, and sore throat.	T047	Disease or Syndrome	Upper respiratory tract infectious disease, Upper respiratory tract infections, Infections, Upper Respiratory Tract, upper respiratory infections, Upper Respiratory Infections, Upper Respiratory Tract Infections, upper respiratory infection, U.R.I., URTI - Infection of the upper respiratory tract, Upper Respiratory Tract Inflammation, URI - Upper respiratory infection, Upper respiratory infection, Upper respiratory tract infection, Infections, Upper Respiratory, Upper Respiratory Tract Infection, uri, Upper respiratory infection (disorder), UPPER RESP TRACT INFECTION, URI, upper respiratory tract infection (URTI), upper respiratory infection (URI), Respiratory Infection, Upper, Upper respiratory infection, NOS, UPPER RESPIRATORY INFECTION, INFECTION UPPER RESPIRATORY	1.0
DgnKFBPz79	Ureaplasma infection	Ureaplasma infection	DISEASE	C0085395	Ureaplasma Infections	Infections with bacteria of the genus UREAPLASMA.	T047	Disease or Syndrome	Infections, Ureaplasma, Infection, Ureaplasma, ureaplasma infections, Ureaplasma Infection, ureaplasma infection	1.0
NiX6PRJ36E	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
NiX6PRJ36E	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	Cystitis	DISEASE	C0010692	Cystitis	Inflammation of the URINARY BLADDER, either from bacterial or non-bacterial causes. Cystitis is usually associated with painful urination (dysuria), increased frequency, urgency, and suprapubic pain.	T047	Disease or Syndrome	Cystitides, inflammation of bladder, CYSTITIS (NOS), bladder inflammation, CYSTALGIA, CYSTITIS, Urinary bladder inflammation, Cystitis, NOS, Cystitis (disorder), Cystitis, unspecified, Urinary bladder inflamed, cystitis, Urocystitis, Cystitis of the urinary bladder, Inflammation of urinary bladder, Bladder infection, Cystitis	1.0
NiX6PRJ36E	Urinary tract infection (Uti) and Cystitis (bladder infection) in females	bladder infection	DISEASE	C0010692	Cystitis	Inflammation of the URINARY BLADDER, either from bacterial or non-bacterial causes. Cystitis is usually associated with painful urination (dysuria), increased frequency, urgency, and suprapubic pain.	T047	Disease or Syndrome	Cystitides, inflammation of bladder, CYSTITIS (NOS), bladder inflammation, CYSTALGIA, CYSTITIS, Urinary bladder inflammation, Cystitis, NOS, Cystitis (disorder), Cystitis, unspecified, Urinary bladder inflamed, cystitis, Urocystitis, Cystitis of the urinary bladder, Inflammation of urinary bladder, Bladder infection, Cystitis	1.0
