ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
mMkz6GUPW2	Phlebotomus fever	Phlebotomus fever	DISEASE	C0030372	Phlebotomus Fever	Influenza-like febrile viral disease caused by several members of the BUNYAVIRIDAE family and transmitted mostly by the bloodsucking sandfly Phlebotomus papatasii.	T047	Disease or Syndrome	FEVER, THREE-DAY, Phlebotomus Fevers, PHLEBOTOMUS FEVER, FEVER, PAPPATACI, Sandfly fever, Sandfly fever, NOS, Sandfly Fever, Sandfly Fevers, FEVER, SANDFLY, Sandfly-borne phleboviral disease (disorder), Sandfly-borne phleboviral disease, PLEBOTOMUS FEVER, Pappataci, Phlebotomus fever, Pappataci fever, Pappataci Fever, Pappataci Fevers	1.0
uZkAknzgYh	Inherited Prion disease	Prion disease	DISEASE	C0162534	Prion Diseases	A group of genetic, infectious, or sporadic degenerative human and animal nervous system disorders associated with abnormal PRIONS. These diseases are characterized by conversion of the normal prion protein to an abnormal configuration via a post-translational process. In humans, these conditions generally feature DEMENTIA; ATAXIA; and a fatal outcome. Pathologic features include a spongiform encephalopathy without evidence of inflammation. The older literature occasionally refers to these as unconventional SLOW VIRUS DISEASES. (From Proc Natl Acad Sci USA 1998 Nov 10;95(23):13363-83)	T047	Disease or Syndrome	Disorders, Prion-Induced, diseases prion, Prion-Induced Disorder, prion diseases, Prion Diseases, Spongiform Encephalopathy, spongiform encephalopathy, Prion-Induced Disorders, Prion Protein Disease, Prion Induced Disorder, diseases prions, Spongiform Encephalopathy, Transmissible, Transmissible Dementia, Transmissible Dementias, Prion diseases, disease prion, Spongiform Encephalopathies, Transmissible, Encephalopathy, Transmissible Spongiform, Prion disease, Dementia, Transmissible, Prion Disease, Transmissible spongiform encephalopathy, TSE, Prion-Associated Disorders, Prion disease (disorder), Transmissible Spongiform Encephalopathy, Human prion disease, PRION DISEASES, Prion Protein Diseases, Encephalopathies, Spongiform, Transmissible, Dementias, Transmissible, Prion disease, NOS, Disorder, Prion-Induced, prion disease, encephalopathies spongiform, Encephalopathies, Transmissible Spongiform, prion induced disorder, disease prions, Transmissible Spongiform Encephalopathies	1.0
QcrqzWxn67	Trombiculiasis									
3vijh5jmbY	Viral encephalitis	Viral encephalitis	DISEASE	C0243010	Viral Encephalitis	Inflammation of brain parenchymal tissue as a result of viral infection. Encephalitis may occur as primary or secondary manifestation of TOGAVIRIDAE INFECTIONS; HERPESVIRIDAE INFECTIONS; ADENOVIRIDAE INFECTIONS; FLAVIVIRIDAE INFECTIONS; BUNYAVIRIDAE INFECTIONS; PICORNAVIRIDAE INFECTIONS; PARAMYXOVIRIDAE INFECTIONS; ORTHOMYXOVIRIDAE INFECTIONS; RETROVIRIDAE INFECTIONS; and ARENAVIRIDAE INFECTIONS.	T047	Disease or Syndrome	Viral Infectious Encephalomyelitis, Encephalitis, viral, encephalitis viral, Encephalitis, Viral, Viral encephalitis, NOS, Encephalomyelitis, Viral Infectious, Encephalomyelitis, Infectious, Viral, Viral encephalitis (disorder), viral encephalitis, Infectious Encephalomyelitis, Viral, Viral Encephalitis, Viral encephalitis	1.0
FDSmycrGK6	Cellulitis	Cellulitis	DISEASE	C0007642	Cellulitis	An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.	T047	Disease or Syndrome	Cellulitis (disorder), CELLULITIS, Inflammation of subcutaneous tissue, Cellulitis (morphologic abnormality), cellulitis, Cellulitis, NOS, cellulitis nos, Subcutaneous tissue inflamed, Skin infection, Cellulitis, Cellulitis NOS	1.0
pzCVrKdsSX	Streptococcal infection	Streptococcal infection	DISEASE	C0038395	Streptococcal Infections	Infections with bacteria of the genus STREPTOCOCCUS.	T047	Disease or Syndrome	Streptococcal infection, Streptococcal infection, NOS, Infections, Streptococcal, Strep, Streptococcal infections, streptococcus infection, STREPTOCOCCAL INFECTIONS, streptococcal infection, Streptococcus infection, streptococcus bacteria infection, streptococcal infections, Streptococcal infectious disease, Streptococcosis, Streptococcal Infection, STREPTOCOCCAL INFECTION, Infection, Streptococcal, strep infection, Streptococcal infectious disease, NOS, Streptococcal Infections, Streptococcal infectious disease (disorder)	1.0
xKpiXtcCMP	Tracheitis	Tracheitis	DISEASE	C0040584	Tracheitis	INFLAMMATION of the TRACHEA that is usually associated with RESPIRATORY TRACT INFECTIONS.	T047	Disease or Syndrome	Tracheitis (disorder), Tracheitides, TRACHEITIS, Tracheitis, NOS, tracheitis, Tracheal Inflammation, Tracheitis, Inflamed trachea	1.0
Bk9UiqztPP	Simian Immunodeficiency virus infection	Simian Immunodeficiency virus infection	DISEASE	C3687173	Simian immunodeficiency virus infection		T047	Disease or Syndrome	Simian immunodeficiency virus infection (disorder)	1.0
DnjkBQg5Ae	Aleutian mink disease									
eNnthGAQka	Bacterial Conjunctivitis	Conjunctivitis	DISEASE	C0009763	Conjunctivitis	INFLAMMATION of the CONJUNCTIVA.	T047	Disease or Syndrome	Pink Eyes, Pink Eye, Conjunctivitis (disorder), Conjunctivitis, unspecified, conjunctivitis, inflammation of conjunctiva, conjunctiva inflammation, Pink eye disease, Inflammation of conjunctiva, Conjunctiva inflamed, CONJUNCTIVITIS, Conjunctivitis, Conjunctivitis, NOS, Conjunctivitides	1.0
HvhdDErKEY	Retropharyngeal Abscess									
oYmNwU9i8J	Hemorrhagic fever with renal syndrome	Hemorrhagic fever	DISEASE	C0019104	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.	T047	Disease or Syndrome	VHFs, hemorrhagic fever, viral hemorrhagic fever, Viral Hemorrhagic Fevers, Hemorrhagic Fever, haemorrhagic fever, Hemorrhagic fever, fever hemorrhagic, Hemorrhagic Fever, Viral, Viral hemorrhagic fever (disorder), VHF - Viral hemorrhagic fever, fever hemorrhagic viral, Fever, Viral Hemorrhagic, fevers haemorrhagic viral, Hemorrhagic Fevers, fevers hemorrhagic, Fevers, Viral Hemorrhagic, VHF - Viral haemorrhagic fever, Viral Hemorrhagic Fever, Viral hemorrhagic fever, viral hemorrhagic fevers, Viral haemorrhagic fever	1.0
oYmNwU9i8J	Hemorrhagic fever with renal syndrome	renal syndrome	DISEASE	C2931491	Arena syndrome		T047	Disease or Syndrome	Spastic paraplegia with iron deposits in basal ganglia	0.827
5N2tCn96CE	Parasitic infection	Parasitic infection	DISEASE	C0030499	Parasitic Diseases	Infections or infestations with PARASITES. They are often contracted through contact with an intermediate vector, but may occur as the result of direct exposure.	T047	Disease or Syndrome	Parasitosis, NOS, Parasite Infection, parasitic infection, Infection, Parasitic, Parasite Infections, parasitosis, parasitic disease, Infections, Parasitic, Parasitic Infection, Parasitic disease NOS, PARASITIC DISEASES, infestation, parasitic diseases, Parasitosis, Infections, Parasite, Infection, Parasite, Parasitic Disease, Parasitic diseases, disease caused by a parasite, Parasitic Diseases, Disease, Parasitic, Diseases, Parasitic, Disease caused by parasite, NOS, Parasitic disease, NOS, Parasitic infectious disease, Disease caused by parasite (disorder), Disease caused by parasite, Parasitic Infections, Parasitic disease	1.0
uY9EmDNDjT	Staphylococcus Aureus infection	Aureus infection	DISEASE	C1318973	Staphylococcus aureus infection	An infectious process in which the bacteria Staphylococcus aureus is present.	T047	Disease or Syndrome	Infection due to Staphylococcus aureus, Staphylococcus aureus infections, Staphylococcus aureus Infection, Staphylococcus aureus, staphylococcus aureus infection, Staphylococcus aureus NOS, Infection caused by Staphylococcus aureus (disorder), Infection caused by Staphylococcus aureus, Staphylococcus aureus Infections, Staphylococcus aureus infection	0.712
bxY9LEH5xe	Pneumovirus infections									
2PxHSZNhrP	Rubella encephalitis	encephalitis	DISEASE	C0014038	Encephalitis	Inflammation of the BRAIN due to infection, autoimmune processes, toxins, and other conditions. Viral infections (see ENCEPHALITIS, VIRAL) are a relatively frequent cause of this condition.	T047	Disease or Syndrome	Inflammation, Brain, Encephalitis, NOS, Encephalitis, inflammation of the brain, Brain Inflammation, brain inflammation, Encephalitis (disorder), ENCEPHALITIS, encephalitis, Brain Inflammations	1.0
wQ8SkHdKFZ	Toxoplasmosis	Toxoplasmosis	DISEASE	C0040558	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.	T047	Disease or Syndrome	Toxoplasmosis (disorder), Toxoplasma gondii Infection, Toxoplasmosis, toxoplasmoses, Infection by Toxoplasma gondii, Toxoplasmosis, unspecified, toxoplasmosis, TOXOPLASMOSIS, Infection, Toxoplasma gondii	1.0
9aPrNsCYvC	Strongylida infectious disease	Strongylida infectious disease	DISEASE	C0162637	Strongylida Infections	Infections with nematodes of the order STRONGYLIDA.	T047	Disease or Syndrome	Strongylida Infection, Infection, Strongylida, Infections, Strongylida	0.845
MYdvB379U8	Aspergillosis	Aspergillosis	DISEASE	C0004030	Aspergillosis	Infections with fungi of the genus ASPERGILLUS.	T047	Disease or Syndrome	ASPERGILLOSIS, Infections, Aspergillus, Infection due to Aspergillus, Aspergillosis, aspergillose, Aspergillosis, NOS, Aspergilloses, aspergillosis, aspergilloses, aspergillus infection, Infection, Aspergillus, Aspergillus Infection, Aspergillus infections, Aspergillus Infections, aspergillus infections, Aspergillosis (disorder)	1.0
Sn3nPs73CK	Pericardial tuberculosis	Pericardial tuberculosis	DISEASE	C0031049	Pericarditis, Tuberculous	INFLAMMATION of the sac surrounding the heart (PERICARDIUM) due to MYCOBACTERIUM TUBERCULOSIS infection. Pericarditis can lead to swelling (PERICARDIAL EFFUSION), compression of the heart (CARDIAC TAMPONADE), and preventing normal beating of the heart.	T047	Disease or Syndrome	Tuberculous Pericarditis, Tuberculous pericarditis, Tuberculosis of pericardium (disorder), Tuberculosis of pericardium, TUBERCULOUS PERICARDITIS, PERICARDITIS, TUBERCULOUS, Pericarditides, Tuberculous, tuberculous pericarditis, Tuberculous Pericarditides	0.883
ePvf6dHHa5	Meningococcal Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
TQz5gVpwqZ	Tinea Favosa	Tinea	DISEASE	C0040247	Tinea	Fungal infection of keratinized tissues such as hair, skin and nails. The main causative fungi include MICROSPORUM; TRICHOPHYTON; and EPIDERMOPHYTON.	T047	Disease or Syndrome	Dermatophytosis, Dermatophytoses, tinea infection, Tinea, NOS, Tinea Infection, Microsporic tinea, Ringworm, Ringworm, NOS, Tineas, Microsporic tinea NOS, ringworm, infection tinea, Tinea, TINEA, tinea infections, Microsporic tinea, NOS, Tinea Infections, Ringworm NOS, tinea, tineas, ringworms	1.0
oevVbKWXFx	Parasitic skin disorder	skin disorder	DISEASE	C0037274	Dermatologic disorders	Diseases involving the DERMIS or EPIDERMIS.	T047	Disease or Syndrome	Disorder of skin, dermatological disorders, Skin Disease, Skin Diseases, Dermatosis, disorder skin, Cutaneous Disorder, Skin Disorder, Skin diseases, SKIN DISORDER (NOS), dermatological diseases, integumentary disease, diseases skin, dermatosis, Skin conditions, disease of skin, disorders skin, Skin Conditions, skin disorder diagnosis, SKIN DISORDERS, skin disorder, dermopathy, Cutaneous Disorders, Dermatopathy, SKIN DISORDER, Disease of skin, NOS, Dermatosis NOS, skin diseases, dermatoses, Skin Diseases and Manifestations, dermatologic disease, skin disease, disease skin, disease disorders skin, Skin--Diseases, Skin disorder, NOS, DISORDER SKIN (NOS), Skin disorder, Cutaneous disorders, disease integumentary, dermatological disease, Disorder of skin (disorder), of skin disease, Dermatological disorder, Dermatologic disorders, skin disorders, diseases disorders skin, Dermatological disease, Disease or syndrome of skin, Diseases and Syndromes of Skin, Dermatoses, Dermatologic disease, Skin disease, Dermatosis, NOS, diseases integumentary, dermatologic diseases	1.0
hBRhPeyzDJ	Contagious Pleuropneumonia	Pleuropneumonia	DISEASE	C0026934	Mycoplasma	A genus of gram-negative, mostly facultatively anaerobic bacteria in the family MYCOPLASMATACEAE. The cells are bounded by a PLASMA MEMBRANE and lack a true CELL WALL. Its organisms are pathogens found on the MUCOUS MEMBRANES of humans, ANIMALS, and BIRDS.	T007	Bacterium	MYCOPLASMA, Asterococcus <mycoplasmas>, Genus Mycoplasma, Mycoplasma, NOS, mycoplasma, Eperythrozoon, Mycoplasma species, Mycoplasma, hemobartonella, Pleuropneumonia, Asteromyces <mycoplasmas>, mycoplasma organism, Borrelomyces, Bovimyces, Haemobartonella, Genus Mycoplasma (organism), HAEMOBARTONELLA, Haemobartonella, NOS, mycoplasma bacteria	1.0
E9VdDRTrvS	Echovirus infectious disease	Echovirus infectious disease	DISEASE	C0013533	Echovirus Infections	Infectious disease processes, including meningitis, diarrhea, and respiratory disorders, caused by echoviruses.	T047	Disease or Syndrome	Enterovirus echo infection, Echo virus infection, Echo Virus Infections, Echovirus infection, Echovirus Infection, Infection, Echo Virus, Echo Virus Infection, Echovirus Infections, Infection, Echovirus, Infections, Echo Virus, Echovirus disease, Infections, Echovirus, Echovirus disease (disorder)	0.836
y3UGB98AXE	Burkholderia infectious disease	Burkholderia infectious disease	DISEASE	C0282677	Burkholderia Infections	Infections with bacteria of the genus BURKHOLDERIA.	T047	Disease or Syndrome	Infection, Burkholderia, Infection caused by Burkholderia, Infection caused by Burkholderia (disorder), Burkholderia Infection, Infections, Burkholderia, Burkholderia infection	0.846
qwUthARc8G	Trematode infections									
sotGXgGcS6	Infectious disorder of the nervous system	disorder of the nervous system	DISEASE	C0549469	System disorder of the nervous system		T047	Disease or Syndrome	System disorder of the nervous system (disorder), system disorders of the nervous system	0.945
QnCKeM32MV	Empyema	Empyema	DISEASE	C0014009	Empyema	Presence of pus in a hollow organ or body cavity.	T047	Disease or Syndrome	Empyema, NOS, Empyema (disorder), Empyema, EMPYEMA, empyema, Empyema (morphologic abnormality)	1.0
QaGRSuBtuc	Cryptosporidiosis	Cryptosporidiosis	DISEASE	C0010418	Cryptosporidiosis	Intestinal infection with organisms of the genus CRYPTOSPORIDIUM. It occurs in both animals and humans. Symptoms include severe DIARRHEA.	T047	Disease or Syndrome	CRYPTOSPORIDIOSIS, Infection by Cryptosporidium, NOS, Cryptosporidioses, Cryptosporidium Infection, Cryptosporidium Infections, cryptosporidium infection, Cryptosporidiosis (disorder), Intestinal cryptosporidiosis, Crypto, cryptosporidiasis, Infection caused by Cryptosporidium (disorder), Cryptosporidiosis, Infection, Cryptosporidium, Cryptosporidium infection, Infection by Cryptosporidium, cryptosporidiosis, Cryptosporidiasis, Infection caused by Cryptosporidium	1.0
