ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
2PFTCydPfG	Varicella (Chickenpox) Organism-Specific therapy	Varicella	ENTITY	C0008049	Chickenpox	A highly contagious infectious disease caused by the varicella-zoster virus (HERPESVIRUS 3, HUMAN). It usually affects children, is spread by direct contact or respiratory route via droplet nuclei, and is characterized by the appearance on the skin and mucous membranes of successive crops of typical pruritic vesicular lesions that are easily broken and become scabbed. Chickenpox is relatively benign in children, but may be complicated by pneumonia and encephalitis in adults. (From Dorland, 27th ed)	T047	Disease or Syndrome	Varicella, varicella infection, CHICKENPOX, Chickenpox, NOS, Chicken Pox Infection, VARICELLA, CHICKEN POX, Varicella infection, Chickenpox NOS, Varicella (Chickenpox), Chickenpox, varicella, Varicella, NOS, Varicella (disorder), chickenpox, Varicella NOS, Chicken pox, Chicken Pox, chicken pox	1.0
2PFTCydPfG	Varicella (Chickenpox) Organism-Specific therapy	Chickenpox	ENTITY	C0008049	Chickenpox	A highly contagious infectious disease caused by the varicella-zoster virus (HERPESVIRUS 3, HUMAN). It usually affects children, is spread by direct contact or respiratory route via droplet nuclei, and is characterized by the appearance on the skin and mucous membranes of successive crops of typical pruritic vesicular lesions that are easily broken and become scabbed. Chickenpox is relatively benign in children, but may be complicated by pneumonia and encephalitis in adults. (From Dorland, 27th ed)	T047	Disease or Syndrome	Varicella, varicella infection, CHICKENPOX, Chickenpox, NOS, Chicken Pox Infection, VARICELLA, CHICKEN POX, Varicella infection, Chickenpox NOS, Varicella (Chickenpox), Chickenpox, varicella, Varicella, NOS, Varicella (disorder), chickenpox, Varicella NOS, Chicken pox, Chicken Pox, chicken pox	1.0
2PFTCydPfG	Varicella (Chickenpox) Organism-Specific therapy	Organism-Specific therapy	ENTITY							
XvCtc9jcQy	Varicella-Zoster (shingles) Organism-Specific therapy	Varicella-Zoster	ENTITY	C0042338	herpesvirus 3, human	The type species of VARICELLOVIRUS causing CHICKENPOX (varicella) and HERPES ZOSTER (shingles) in humans.	T005	Virus	varicella zoster virus, Varicella-Zoster Viruses, varicella-zoster virus VZV, VZ Viruses, VZ Virus, Human herpes virus 3, Human alphaherpesvirus 3 (organism), Varicella virus, HHV-3, HUMAN HERPESVIRUS 3, chickenpox virus, Herpes Zoster Virus, Herpes zoster virus, VZV, Varicella-Zoster Virus 1, Varicella zoster virus, herpesvirus 3, human, herpes zoster virus, Varicella-zoster virus, Varicella Zoster Virus, varicella-zoster virus, VARICELLA, Varicella zoster virus (VZV), Varicellae, Herpesvirus, Human herpesvirus 3, Varicella-Zoster Virus, Chickenpox Viruses, Herpesvirus 3 (alpha), Human, Herpes zoster Virus, Human Herpesvirus 3, varicella zoster virus VZV, Herpesvirus varicellae, Herpesvirus 3, Human, Chickenpox Virus, Human alphaherpesvirus 3, Herpes zoster Viruses, VZV - Varicella-zoster virus, Herpesvirus Varicellae, Ocular Herpes zoster Virus, varicella virus, human alphaherpesvirus 3, herpes zoster	0.925
XvCtc9jcQy	Varicella-Zoster (shingles) Organism-Specific therapy	shingles	ENTITY	C0019360	Herpes zoster disease	An acute infectious, usually self-limited, disease believed to represent activation of latent varicella-zoster virus (HERPESVIRUS 3, HUMAN) in those who have been rendered partially immune after a previous attack of CHICKENPOX. It involves the SENSORY GANGLIA and their areas of innervation and is characterized by severe neuralgic pain along the distribution of the affected nerve and crops of clustered vesicles over the area. (From Dorland, 27th ed)	T047	Disease or Syndrome	Herpes zoster, herpes zoster infection, Herpes zoster infection, zona, Shingles, SHINGLES, zonas, Herpes zoster NOS, Shingles (Disease), Herpes Zoster, Herpes zoster, NOS, Herpes zoster (disorder), herpes zona, HERPES ZOSTER, Zona, ZONA, Zoster, zoster, herpes zoster, shingles	1.0
XvCtc9jcQy	Varicella-Zoster (shingles) Organism-Specific therapy	Organism-Specific therapy	ENTITY							
nLLkhRMhUc	Varicella-Zoster virus (Vzv)	Varicella-Zoster virus	ENTITY	C0042338	herpesvirus 3, human	The type species of VARICELLOVIRUS causing CHICKENPOX (varicella) and HERPES ZOSTER (shingles) in humans.	T005	Virus	varicella zoster virus, Varicella-Zoster Viruses, varicella-zoster virus VZV, VZ Viruses, VZ Virus, Human herpes virus 3, Human alphaherpesvirus 3 (organism), Varicella virus, HHV-3, HUMAN HERPESVIRUS 3, chickenpox virus, Herpes Zoster Virus, Herpes zoster virus, VZV, Varicella-Zoster Virus 1, Varicella zoster virus, herpesvirus 3, human, herpes zoster virus, Varicella-zoster virus, Varicella Zoster Virus, varicella-zoster virus, VARICELLA, Varicella zoster virus (VZV), Varicellae, Herpesvirus, Human herpesvirus 3, Varicella-Zoster Virus, Chickenpox Viruses, Herpesvirus 3 (alpha), Human, Herpes zoster Virus, Human Herpesvirus 3, varicella zoster virus VZV, Herpesvirus varicellae, Herpesvirus 3, Human, Chickenpox Virus, Human alphaherpesvirus 3, Herpes zoster Viruses, VZV - Varicella-zoster virus, Herpesvirus Varicellae, Ocular Herpes zoster Virus, varicella virus, human alphaherpesvirus 3, herpes zoster	1.0
nLLkhRMhUc	Varicella-Zoster virus (Vzv)	Vzv	ENTITY	C0042338	herpesvirus 3, human	The type species of VARICELLOVIRUS causing CHICKENPOX (varicella) and HERPES ZOSTER (shingles) in humans.	T005	Virus	varicella zoster virus, Varicella-Zoster Viruses, varicella-zoster virus VZV, VZ Viruses, VZ Virus, Human herpes virus 3, Human alphaherpesvirus 3 (organism), Varicella virus, HHV-3, HUMAN HERPESVIRUS 3, chickenpox virus, Herpes Zoster Virus, Herpes zoster virus, VZV, Varicella-Zoster Virus 1, Varicella zoster virus, herpesvirus 3, human, herpes zoster virus, Varicella-zoster virus, Varicella Zoster Virus, varicella-zoster virus, VARICELLA, Varicella zoster virus (VZV), Varicellae, Herpesvirus, Human herpesvirus 3, Varicella-Zoster Virus, Chickenpox Viruses, Herpesvirus 3 (alpha), Human, Herpes zoster Virus, Human Herpesvirus 3, varicella zoster virus VZV, Herpesvirus varicellae, Herpesvirus 3, Human, Chickenpox Virus, Human alphaherpesvirus 3, Herpes zoster Viruses, VZV - Varicella-zoster virus, Herpesvirus Varicellae, Ocular Herpes zoster Virus, varicella virus, human alphaherpesvirus 3, herpes zoster	1.0
RcCNan3JuK	Venezuelan Equine encephalitis	Venezuelan	ENTITY	C0241664	venezuelan		T098	Population Group	Venezuelan, VENEZUELAN	1.0
RcCNan3JuK	Venezuelan Equine encephalitis	Equine	ENTITY	C0019944	Equus caballus	Large, hoofed mammals of the family EQUIDAE. Horses are active day and night with most of the day spent seeking and consuming food. Feeding peaks occur in the early morning and late afternoon, and there are several daily periods of rest.	T015	Mammal	Horses, Domestic, Equine, NOS, stallions, Feral horse, Horse, domestic horse, stallion, Equine species, Equus caballus caballus, Equus caballus, Domestic Horses, Stallion, Equus caballus (organism), Horse, Domestic, Equus przewalskii forma caballus, Horses, Equus przewalskii f. caballus, Equine, Equine Species, horse, EQUINE SPECIES, equine, Domestic Horse	1.0
RcCNan3JuK	Venezuelan Equine encephalitis	encephalitis	ENTITY	C0014038	Encephalitis	Inflammation of the BRAIN due to infection, autoimmune processes, toxins, and other conditions. Viral infections (see ENCEPHALITIS, VIRAL) are a relatively frequent cause of this condition.	T047	Disease or Syndrome	Inflammation, Brain, Encephalitis, NOS, Encephalitis, inflammation of the brain, Brain Inflammation, brain inflammation, Encephalitis (disorder), ENCEPHALITIS, encephalitis, Brain Inflammations	1.0
hW4Ed9dK54	Ventilator-Associated pneumonia	Ventilator-Associated pneumonia	ENTITY	C1701940	Pneumonia, Ventilator-Associated	Serious INFLAMMATION of the LUNG in patients who required the use of PULMONARY VENTILATOR. It is usually caused by bacterial CROSS INFECTION in hospitals.	T047	Disease or Syndrome	Ventilator-Associated Pneumonia, Ventilator-acquired pneumonia (disorder), Ventilator-associated pneumonia, Ventilator associated pneumonitis, Ventilator associated pneumonia, VAP - ventilator associated pneumonia, Ventilator-acquired pneumonia	1.0
ohCzgtGXVV	Vibrio infections	Vibrio infections	ENTITY	C0042636	Vibrio Infections	Infections with bacteria of the genus VIBRIO.	T047	Disease or Syndrome	Vibrio Infection, Vibrio Illnesses, Vibrio infections, Infection, Vibrio, Infection caused by Vibrio (disorder), Infections, Vibrio, Vibriosis, Vibrioses, Infection caused by Vibrio, Vibrio Illness, Infection due to Vibrio, vibriosis, vibrio infection	1.0
cxWA228bBk	Viral arthritis	Viral arthritis	ENTITY	C0003875	Arthritis, Viral		T047	Disease or Syndrome	viral arthritis, Viral Arthritis, ARTHRITIS, VIRAL, Viral arthritis, Arthritis caused by viral infection (disorder), Arthritis caused by viral infection, Arthritis due to viral infection	1.0
TX5judUM4i	Viral Conjunctivitis (pink eye)	Viral Conjunctivitis	ENTITY	C0009774	Viral Conjunctivitis	Inflammation, often mild, of the conjunctiva caused by a variety of viral agents. Conjunctival involvement may be part of a systemic infection.	T047	Disease or Syndrome	Viral Conjunctivitides, Viral conjunctivitis NOS, Viral conjunctivitis (disorder), Conjunctivitis, viral, Viral conjunctivitis, Viral conjunctivitis, NOS, Viral Conjunctivitis, Conjunctivitides, Viral, viral conjunctivitis, Conjunctivitis, Viral, conjunctivitis viral	1.0
TX5judUM4i	Viral Conjunctivitis (pink eye)	pink eye	ENTITY	C0009763	Conjunctivitis	INFLAMMATION of the CONJUNCTIVA.	T047	Disease or Syndrome	Pink Eyes, Pink Eye, Conjunctivitis (disorder), Conjunctivitis, unspecified, conjunctivitis, inflammation of conjunctiva, conjunctiva inflammation, Pink eye disease, Inflammation of conjunctiva, Conjunctiva inflamed, CONJUNCTIVITIS, Conjunctivitis, Conjunctivitis, NOS, Conjunctivitides	1.0
6cQBwxKbYd	Viral encephalitis	Viral encephalitis	ENTITY	C0243010	Viral Encephalitis	Inflammation of brain parenchymal tissue as a result of viral infection. Encephalitis may occur as primary or secondary manifestation of TOGAVIRIDAE INFECTIONS; HERPESVIRIDAE INFECTIONS; ADENOVIRIDAE INFECTIONS; FLAVIVIRIDAE INFECTIONS; BUNYAVIRIDAE INFECTIONS; PICORNAVIRIDAE INFECTIONS; PARAMYXOVIRIDAE INFECTIONS; ORTHOMYXOVIRIDAE INFECTIONS; RETROVIRIDAE INFECTIONS; and ARENAVIRIDAE INFECTIONS.	T047	Disease or Syndrome	Viral Infectious Encephalomyelitis, Encephalitis, viral, encephalitis viral, Encephalitis, Viral, Viral encephalitis, NOS, Encephalomyelitis, Viral Infectious, Encephalomyelitis, Infectious, Viral, Viral encephalitis (disorder), viral encephalitis, Infectious Encephalomyelitis, Viral, Viral Encephalitis, Viral encephalitis	1.0
7JZG2PGoUJ	Viral Gastroenteritis	Viral Gastroenteritis	ENTITY	C0152517	Viral gastroenteritis	Gastroenteritis resulting from a viral infection.	T047	Disease or Syndrome	Viral gastroenteritis (disorder), viral diarrhea, Viral diarrhoea, viral diarrhoea, Enteritis due to specified virus, Viral gastroenteritis, Viral diarrhea, VIRAL GASTROENTERITIS, Viral Gastroenteritis, Viral vomiting, viral gastroenteritis, gastroenteritis viral, GASTROENTERITIS, VIRAL	1.0
BJGC5ymmPL	Viral infections and pregnancy	Viral infections	ENTITY	C0042769	Virus Diseases	A general term for diseases caused by viruses.	T047	Disease or Syndrome	Viral disease (disorder), viral diseases, Viral disease, NOS, VIRAL DISEASES, Virus diseases, Viral illness, NOS, Viral infection NOS, VIRAL INFECTION, Infection, Viral, Disease, Viral, Disease caused by virus, Infections, Virus, Viral Infectious Disease, Viral Infections, Viral infectious disease, NOS, viral disease, Disease caused by virus, NOS, Disease due to virus, Viral Disease, diseases caused by viruses, Viral disease, viral disorder, viral infection nos, Viral Diseases, Viral infection, Virus Diseases, Viral Infection, Viral infections, virus disease, viral infectious disease, virus infection, VIRAL DISEASES: GENERAL TERMS, Viral Disorder, Virus Infection, viral infection, Viral infectious disease, Diseases, Virus, INFECTION VIRAL, Viral infection, NOS, Virus Disease, Viral illness, Virus Infections, Infection, Virus, Diseases Caused by Viruses, Disease, Virus, Diseases, Viral, Infections, Viral	1.0
BJGC5ymmPL	Viral infections and pregnancy	pregnancy	ENTITY	C0032961	Pregnancy	The status during which female mammals carry their developing young (EMBRYOS or FETUSES) in utero before birth, beginning from FERTILIZATION to BIRTH.	T040	Organism Function	PREGNANCY, Pregnancy, function (observable entity), pregnancy, Pregnancy, Gestation, female pregnancy, Pregnancies, pregnancies, Pregnancy, NOS, Pregnancy, function, mammalian gestation, gestation, Gestation, NOS	1.0
p8gr3ZMywF	Viral Meningitis	Viral Meningitis	ENTITY	C0025297	Viral meningitis	Viral infections of the leptomeninges and subarachnoid space. TOGAVIRIDAE INFECTIONS; FLAVIVIRIDAE INFECTIONS; RUBELLA; BUNYAVIRIDAE INFECTIONS; ORBIVIRUS infections; PICORNAVIRIDAE INFECTIONS; ORTHOMYXOVIRIDAE INFECTIONS; RHABDOVIRIDAE INFECTIONS; ARENAVIRIDAE INFECTIONS; HERPESVIRIDAE INFECTIONS; ADENOVIRIDAE INFECTIONS; JC VIRUS infections; and RETROVIRIDAE INFECTIONS may cause this form of meningitis. Clinical manifestations include fever, headache, neck pain, vomiting, PHOTOPHOBIA, and signs of meningeal irritation. (From Joynt, Clinical Neurology, 1996, Ch26, pp1-3)	T047	Disease or Syndrome	Viral meningitis, Meningitides, Viral, aseptic viral meningitis, aseptic meningitis viral, Viral Meningitis, Meningitis, Viral, Viral Meningitides, meningitis viral, viral meningitis, Meningitis, viral, MENINGITIS VIRAL, meningitis - viral, Viral meningitis NOS, Unspecified viral meningitis, Aseptic meningitis, viral, Abacterial meningitis, Viral meningitis (disorder)	1.0
V3TDt4iXdc	Viral Pharyngitis	Viral Pharyngitis	ENTITY	C0276143	Viral pharyngitis		T047	Disease or Syndrome	VIRAL PHARYNGITIS, Viral pharyngitis, pharyngitis viral, viral sore throat, Viral pharyngitis (disorder), Viral sore throat NOS, sore throats viral, viral pharyngitis, Viral pharyngitis, NOS	1.0
nBzfzskRtk	Viral pneumonia	Viral pneumonia	ENTITY	C0032310	Pneumonia, Viral	Inflammation of the lung parenchyma that is caused by a viral infection.	T047	Disease or Syndrome	PNEUMONIA, ABACTERIAL, Viral Pneumonias, pneumonia viral, Viral pneumonia, unspecified, viral pneumonitis, Pneumonias, Viral, Pneumonia, viral, Viral pneumonia, PNEUMONIA, VIRAL, VIRAL PNEUMONITIS, viral pneumonia, Viral pneumonia, NOS, Viral pneumonia (disorder), Viral Pneumonia	1.0
i8pVvdBceS	West Nile virus (Wnv) infection and encephalitis (Wne)	West Nile virus	ENTITY	C0043125	West Nile virus	A species of FLAVIVIRUS, one of the Japanese encephalitis virus group (ENCEPHALITIS VIRUSES, JAPANESE). It can infect birds and mammals. In humans, it is seen most frequently in Africa, Asia, and Europe presenting as a silent infection or undifferentiated fever (WEST NILE FEVER). The virus appeared in North America for the first time in 1999. It is transmitted mainly by CULEX spp mosquitoes which feed primarily on birds, but it can also be carried by the Asian Tiger mosquito, AEDES albopictus, which feeds mainly on mammals.	T005	Virus	west nile virus organism, West Nile virus (organism), Egypt 101 virus, West Nile virus, WEST NILE VIRUS, West Nile Virus	1.0
i8pVvdBceS	West Nile virus (Wnv) infection and encephalitis (Wne)	encephalitis	ENTITY	C0014038	Encephalitis	Inflammation of the BRAIN due to infection, autoimmune processes, toxins, and other conditions. Viral infections (see ENCEPHALITIS, VIRAL) are a relatively frequent cause of this condition.	T047	Disease or Syndrome	Inflammation, Brain, Encephalitis, NOS, Encephalitis, inflammation of the brain, Brain Inflammation, brain inflammation, Encephalitis (disorder), ENCEPHALITIS, encephalitis, Brain Inflammations	1.0
