InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
njD8ayvtUx	Sporadic Creutzfeld Jacob disease	Creutzfeld Jacob disease	DISEASE	C0022336	Creutzfeldt-Jakob disease	A rare transmissible encephalopathy most prevalent between the ages of 50 and 70 years. Affected individuals may present with sleep disturbances, personality changes, ATAXIA; APHASIA, visual loss, weakness, muscle atrophy, MYOCLONUS, progressive dementia, and death within one year of disease onset. A familial form exhibiting autosomal dominant inheritance and a new variant CJD (potentially associated with ENCEPHALOPATHY, BOVINE SPONGIFORM) have been described. Pathological features include prominent cerebellar and cerebral cortical spongiform degeneration and the presence of PRIONS. (From N Engl J Med, 1998 Dec 31;339(27))	Transmissible virus dementia, Jakob-Creutzfeldt Disease, Creutzfeldt-Jakob pseudosclerosis, creutzfeldt-jakob syndrome, Subacute Spongiform Encephalopathies, CJD - Creutzfeldt-Jakob disease, creutzfeldt jakob syndrome, SPONGIFORM ENCEPHALOPATHY SUBACUTE, Disease, Creutzfeldt-Jakob, Jakob-Creutzfeldt disease (disorder), Spongiform Encephalopathy, Subacute, CREUTZFELDT-JAKOB DISEASE, Creutzfeldt Jakob Disease, Creutzfeldt-Jakob Syndrome, JAKOB-CREUTZFELDT DISEASE, Creutzfeldt-Jakob Disease, jakob-creutzfeldt syndrome, Creutzfeldt Jakob Syndrome, Encephalopathies, Subacute Spongiform, Subacute spongiform encephalopathy, JCD - Jakob-Creutzfeldt disease, Syndrome, Jakob-Creutzfeldt, Creutzfeldt-Jacob Disease, Creutzfeldt-Jakob's disease, CJD (Creutzfeldt Jakob Disease), Jakob-Creutzfeldt disease, creutzfeldt jakob disease, Subacute Spongiform Encephalopathy, creutzfeldt-jakob disease, Encephalopathy, Subacute Spongiform, Jacob Disease, Creutzfeldt, Disease, Jakob-Creutzfeldt, jakob-creutzfeldt disease, Jakob-Creutzfeldt disease, unspecified, Creutzfeldt Jacob Disease, Syndrome, Creutzfeldt-Jakob, Spongiform Encephalopathies, Subacute, CJD, cjd, Jakob Creutzfeldt Syndrome, Jakob-Creutzfeldt Syndrome, Disease, Creutzfeldt Jacob, CJD (Creutzfeldt-Jakob Disease), Jakob Creutzfeldt Disease, CJD (Creutzfeldt Jakob disease), Creutzfeldt Jakob disease, Creutzfeldt-Jakob disease	T047	Disease or Syndrome	0.908
CUDThg6DKk	Commensal Clostridium infectious disease	Clostridium infectious disease	DISEASE	C0009062	Clostridium Infections	Infections with bacteria of the genus CLOSTRIDIUM and closely related CLOSTRIDIOIDES species.	clostridia infection, Infection, Clostridium, Clostridiosis, Infections, Clostridium, Clostridial infection (disorder), clostridial infections, Clostridium Infection, Clostridial infection, CLOSTRIDIAL INFECTIONS, Clostridial infection, NOS, clostridial infection	T047	Disease or Syndrome	0.805
nuBCXFKxkP	Anaerobic Balanitis	Balanitis	DISEASE	C0004690	Balanitis	Inflammation of the head of the PENIS, glans penis.	Penisitis, PENIS INFLAMMATION, Balanitis (disorder), INFLAMMATION OF PENIS, Penis inflamed, Balanitis, Inflammatory disorder of penis, penis inflammation, penile inflammation, Balanitides, inflammation penis, PENILE INFLAMMATION, Inflammation of penis, balanitis, inflammation of penis, Inflammatory disorder of penis (disorder), BALANITIS	T047	Disease or Syndrome	1.0
iCWWf7FQyu	Tuberculous Peritonitis	Peritonitis	DISEASE	C0031154	Peritonitis	INFLAMMATION of the PERITONEUM lining the ABDOMINAL CAVITY as the result of infectious, autoimmune, or chemical processes. Primary peritonitis is due to infection of the PERITONEAL CAVITY via hematogenous or lymphatic spread and without intra-abdominal source. Secondary peritonitis arises from the ABDOMINAL CAVITY itself through RUPTURE or ABSCESS of intra-abdominal organs.	Peritonitis, NOS, PERITONITIS, Peritonitis of undetermined cause, peritonitis, Peritonitis NOS, Peritonitis of unspecified cause, Peritoneal inflammation, Peritonitis (disorder), Inflammation of the peritoneum, Unspecified peritonitis, Peritonitis	T046	Pathologic Function	1.0
K9LUtQi66L	Enzootic pneumonia of calves	pneumonia	DISEASE	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	T047	Disease or Syndrome	1.0
YT3cB39YV2	Brill-Zinsser disease	Brill-Zinsser disease	DISEASE	C0006181	Brill-Zinsser Disease		TYPHUS, RECRUDESCENT, Recrudescent typhus, Brill Zinsser Disease, Brill's Disease, Brill's disease, BRILL-ZINSSER DISEASE, Brill-Zinsser disease (disorder), Recrudescent typhus due to Rickettsia prowazekii, Brill Disease, Brill-Zinsser disease, RECRUDESCENT TYPHUS, BRILL DISEASE, Brill Zinsser disease, Brill disease, Recrudescent typhus fever, Brills Disease	T047	Disease or Syndrome	1.0
fU4fVXqsgv	Puerperal infection	Puerperal infection	DISEASE	C0034041	Puerperal Infection	An infection occurring in PUERPERIUM, the period of 6-8 weeks after giving birth.	puerperal infection, Infection, Puerperal, Infections, Puerperal, Puerperal Infection, PUERPERAL INFECTION, Puerperal Infections	T047	Disease or Syndrome	1.0
bFHzzFZwU9	Microsporidiosis	Microsporidiosis	DISEASE	C0085407	Microsporidiosis	Infections with FUNGI of the phylum MICROSPORIDIA.	Infection by Microsporidia, Microsporidiasis, Microsporidioses, Microspora Infection, Microsporidiosis, Infection caused by Microspora, Infections, Microsporidia, Infection by Microsporea, NOS, Infection caused by Microsporidia (disorder), Microsporidia Infection, Infection, Microspora, Infection by Microsporida, Infection by Microspora, NOS, Infection caused by Microsporidia, microsporidiosis, Infection caused by Microspora (disorder), Infection by Microspora, Infections, Microspora, Microsporidia Infections, Infection, Microsporidia, Microspora Infections, Infection by Cnidospora, NOS, Infection by Cnidosporidia	T047	Disease or Syndrome	1.0
G4PZiT53zL	Staphylococcal skin infections	skin infections	DISEASE	C0037278	Skin Diseases, Infectious	Skin diseases caused by bacteria, fungi, parasites, or viruses.	Infection of skin, infectious skin diseases, Infectious Skin Diseases, Infection of skin (disorder), Infectious Skin Disease, infectious skin disease, Skin Infection, Skin infections, Skin infection NOS, Disease, Infectious Skin, SKIN INFECTION, skin infection, infection of skin, Skin--Infections, Skin Infections, Skin Diseases, Infectious, Skin Disease, Infectious, Diseases, Infectious Skin	T047	Disease or Syndrome	1.0
bsEkumqsQD	Chagas Cardiomyopathy	Cardiomyopathy	DISEASE	C0878544	Cardiomyopathies	A group of diseases in which the dominant feature is the involvement of the CARDIAC MUSCLE itself. Cardiomyopathies are classified according to their predominant pathophysiological features (DILATED CARDIOMYOPATHY; HYPERTROPHIC CARDIOMYOPATHY; RESTRICTIVE CARDIOMYOPATHY) or their etiological/pathological factors (CARDIOMYOPATHY, ALCOHOLIC; ENDOCARDIAL FIBROELASTOSIS).	heart muscle disease, Cardiomyopathy (disorder), Myocardiopathies, Disorder of heart muscle, myocardial diseases, cardiomyopathy, Disorder of myocardium, Myocardial Disease, Myocardial disease, NOS, myocardiopathy, Myocardial disease, cardiomyopathies, Cardiomyopathy,, Cardiomyopathy NOS, Myocardium--Diseases, Myocardial disease (disorder), Diseases, Myocardial, Myocardial Diseases, myocardium disorder, Myocardiopathy, NOS, CARDIOMYOPATHY, CARDIOMYOPATHIES, Myocardiopathy, myocardial disease, Cardiomyopathy, NOS, Cardiomyopathies, heart muscle disorder, Cardiomyopathy, Disease of the heart muscle, Disease, Myocardial	T047	Disease or Syndrome	1.0
Dpa9kLhTsi	Yersinia infectious disease	Yersinia infectious disease	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	0.756
aMn6xEiMJZ	Epstein-Barr virus infection	Epstein-Barr virus infection	DISEASE	C0149678	Epstein-Barr Virus Infections	Infection with human herpesvirus 4 (HERPESVIRUS 4, HUMAN); which may facilitate the development of various lymphoproliferative disorders. These include BURKITT LYMPHOMA (African type), INFECTIOUS MONONUCLEOSIS, and oral hairy leukoplakia (LEUKOPLAKIA, HAIRY).	epstein-barr infection virus, EBV INFECTION, EPSTEIN BARR INFECTION, EPSTEIN BARR VIRUS INFECTION, Epstein-Barr virus disease (disorder), Virus Infections, Epstein-Barr, epstein barr infection viral, epstein barr infection, Epstein Barr Virus Infection, Epstein-Barr virus diseases, Human Herpesvirus 4 Infections, Human Herpes Virus 4 Infections, EBV infection, Epstein-Barr virus disease, virus infections barr epstein, ebv infection, epstein-barr virus infection, EBV Infections, Epstein-Barr Virus Infections, Epstein-Barr virus infection, Herpesvirus 4 Infections, Human, Infections, EBV, infection epstein-barr virus, Infections, Epstein-Barr Virus, barr epstein infections, Virus Infection, Epstein-Barr, epstein barr virus infection, Epstein Barr Virus Infections, infection ebv, Infection, Epstein-Barr Virus, Infection, EBV, EBV Infection, Epstein-Barr Virus Infection	T047	Disease or Syndrome	1.0
g65oANwpTk	Eye infectious disorder	infectious disorder	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
LRadmejsNw	Mosquito-Borne Hemorragic fever	Hemorragic fever	DISEASE	C0019104	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.	VHFs, hemorrhagic fever, viral hemorrhagic fever, Viral Hemorrhagic Fevers, Hemorrhagic Fever, haemorrhagic fever, Hemorrhagic fever, fever hemorrhagic, Hemorrhagic Fever, Viral, Viral hemorrhagic fever (disorder), VHF - Viral hemorrhagic fever, fever hemorrhagic viral, Fever, Viral Hemorrhagic, fevers haemorrhagic viral, Hemorrhagic Fevers, fevers hemorrhagic, Fevers, Viral Hemorrhagic, VHF - Viral haemorrhagic fever, Viral Hemorrhagic Fever, Viral hemorrhagic fever, viral hemorrhagic fevers, Viral haemorrhagic fever	T047	Disease or Syndrome	0.785
kTxzish3Mb	Candidemia	Candidemia	DISEASE	C0877445	Candidemia	A form of invasive candidiasis where species of CANDIDA are present in the blood.	Candidemia, Candidemia (disorder), candidaemia, candidemia	T047	Disease or Syndrome	1.0
HGCFt64Usg	Anthrax infection	Anthrax infection	DISEASE	C0003175	Anthrax disease	An acute infection caused by the spore-forming bacteria BACILLUS ANTHRACIS. It commonly affects hoofed animals such as sheep and goats. Infection in humans often involves the skin (cutaneous anthrax), the lungs (inhalation anthrax), or the gastrointestinal tract. Anthrax is not contagious and can be treated with antibiotics.	Infection due to Bacillus anthracis, Anthrax, NOS, Bacillus anthracis Infections, CHARBON, anthrax, charbon, FEVER, SPLENIC, MILZBRAND, Anthrax (disorder), Anthrax, unspecified, anthrax disease, Splenic fever, Anthrax, Milzbrand, SPLENIC FEVER, ANTHRAX, Bacillus anthracis Infection, Charbon, splenic fever	T047	Disease or Syndrome	0.745
h5869bSeuY	Trichomonas Vaginitis	Trichomonas Vaginitis	DISEASE	C0040923	Trichomonas Vaginitis	Inflammation of the vagina, marked by a purulent discharge. This disease is caused by the protozoan TRICHOMONAS VAGINALIS.	Vaginitides, Trichomonas, Trichomoniasis, vaginal, Trichomonal leukorrhea vaginalis, VAGINITIS TRICHOMONAL, Trichomonas Vaginitis, Human Trichomoniasis, TRICHOMONAS VAGINALIS INFECTION, FEMALE, Human Trichomoniases, Trichomoniases, Human, Trichomonal leukorrhoea vaginalis, Trichomonas Vaginitides, trichomonal vaginitis, Trichomonal vaginitis, vaginitis trichomonas, Trichomonal Vaginitis, trichomonas vaginitis, Vaginitis, Trichomonas, Trichomonal vaginitis (disorder), Trichomoniasis, Human, trichomoniasis vaginal, Trichomonal fluor vaginalis, vaginal trichomoniasis, Vaginal trichomoniasis	T047	Disease or Syndrome	1.0
rAdwAnYh6y	Variant Creutzfeldt-Jakob disease	Variant Creutzfeldt-Jakob disease	DISEASE	C0376329	New Variant Creutzfeldt-Jakob Disease	A form of Creutzfeldt-Jakob disease that is most commonly contracted after consuming meat from an animal suffering from bovine spongiform encephalopathy.	Variant MCJ, V-CJD (Variant-Creutzfeldt-Jakob Disease), Variant Creutzfeldt-Jakob disease, New Variant Creutzfeldt Jakob Disease, Creutzfeldt-Jakob Disease, New Variant, Creutzfeldt-Jakob Disease, Variant, CREUTZFELDT-JAKOB DISEASE, VARIANT, Variant Creutzfeldt Jakob Disease, vCJD - variant Creutzfeldt-Jakob disease, Variant Creutzfeldt-Jakob Disease, Variant Creutzfeldt-Jakob disease (disorder), Creutzfeldt-Jakob variant disease, Creutzfeldt Jakob Disease, Variant, V CJD (Variant Creutzfeldt Jakob Disease), New Variant Creutzfeldt-Jakob Disease, nvCJD - New variant of Creutzfeldt-Jakob disease, vCJD, Creutzfeldt Jakob Disease, New Variant	T047	Disease or Syndrome	1.0
2Y58S6XUQ2	Paratyphoid fever	Paratyphoid fever	DISEASE	C0030528	Paratyphoid Fever	A prolonged febrile illness commonly caused by several Paratyphi serotypes of SALMONELLA ENTERICA. It is similar to TYPHOID FEVER but less severe.	paratyphoid fever, Paratyphoid Fever, Fever, Paratyphoid, Paratyphoid fever, unspecified, PARATYPHOID, paratyphoid, Paratyphoid fever (disorder), Fevers, Paratyphoid, Paratyphoid Fevers, Paratyphoid fever, NOS, Paratyphoid fever	T047	Disease or Syndrome	1.0
8gH5LnsCRG	Subcutaneous tissue infection	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
